t/s,X1/degC,Y/%,X2/degC,X3/degC
150.2,38.23,50.0,28.24,25.05
150.4,38.23,50.0,28.24,25.05
150.6,38.23,50.0,28.24,25.05
150.8,38.23,50.0,28.24,25.05
151.0,38.23,50.0,28.24,25.05
151.2,38.23,50.0,28.24,25.05
151.4,38.23,50.0,28.24,25.05
151.6,38.23,50.0,28.24,25.05
151.8,38.23,50.0,28.24,25.05
152.0,38.23,50.0,28.24,25.05
152.2,38.23,50.0,28.24,25.05
152.4,38.23,50.0,28.24,25.05
152.6,38.5,50.0,28.24,25.05
152.8,38.5,50.0,28.24,25.05
153.0,38.5,50.0,28.24,25.05
153.2,38.5,50.0,28.56,25.05
153.4,38.5,50.0,28.56,25.05
153.6,38.5,50.0,28.56,25.05
153.8,38.5,50.0,28.56,25.05
154.0,38.5,50.0,28.56,25.05
154.2,38.5,50.0,28.56,25.05
154.4,38.5,50.0,28.56,25.05
154.6,38.5,50.0,28.56,25.05
154.8,38.5,50.0,28.56,25.32
155.0,38.5,50.0,28.56,25.32
155.2,38.5,50.0,28.56,25.32
155.4,38.5,50.0,28.56,25.32
155.6,38.5,50.0,28.56,25.32
155.8,38.5,50.0,28.56,25.32
156.0,38.5,50.0,28.56,25.32
156.2,38.5,50.0,28.56,25.32
156.4,38.5,50.0,28.56,25.32
156.6,38.5,50.0,28.56,25.32
156.8,38.5,50.0,28.56,25.32
157.0,38.5,50.0,28.56,25.32
157.2,38.5,50.0,28.56,25.32
157.4,38.5,50.0,28.56,25.32
157.6,38.5,50.0,28.56,25.32
157.8,38.5,50.0,28.56,25.32
158.0,38.5,50.0,28.56,25.32
158.2,38.77,50.0,28.56,25.32
158.4,38.77,50.0,28.56,25.32
158.6,38.77,50.0,28.56,25.32
158.8,38.77,50.0,28.56,25.32
159.0,38.77,50.0,28.56,25.32
159.2,38.77,50.0,28.56,25.32
159.4,38.77,50.0,28.56,25.32
159.6,38.77,50.0,28.56,25.32
159.8,38.77,50.0,28.56,25.32
160.0,38.77,50.0,28.56,25.32
160.2,38.77,50.0,28.56,25.32
160.4,38.77,50.0,29.03,25.32
160.6,38.77,50.0,29.03,25.32
160.8,38.77,50.0,29.03,25.32
161.0,38.77,50.0,29.03,25.32
161.2,38.77,50.0,29.03,25.32
161.4,38.77,50.0,29.03,25.32
161.6,38.77,50.0,29.03,25.32
161.8,38.77,50.0,29.03,25.32
162.0,39.04,50.0,29.03,25.32
162.2,39.04,50.0,29.03,25.32
162.4,39.04,50.0,29.03,25.59
162.6,39.04,50.0,29.03,25.59
162.8,39.04,50.0,29.03,25.59
163.0,39.04,50.0,29.03,25.59
163.2,39.04,50.0,29.03,25.59
163.4,39.04,50.0,29.03,25.59
163.6,39.04,50.0,29.03,25.59
163.8,39.04,50.0,29.03,25.59
164.0,39.04,50.0,29.03,25.59
164.2,39.04,50.0,29.03,25.59
164.4,39.04,50.0,29.03,25.59
164.6,39.04,50.0,29.03,25.59
164.8,39.04,50.0,29.03,25.59
165.0,39.04,50.0,29.03,25.59
165.2,39.04,50.0,29.03,25.59
165.4,39.04,50.0,29.03,25.59
165.6,39.04,50.0,29.03,25.59
165.8,39.04,50.0,29.03,25.59
166.0,39.04,50.0,29.03,25.59
166.2,39.31,50.0,29.03,25.59
166.4,39.31,50.0,29.03,25.59
166.6,39.31,50.0,29.03,25.59
166.8,39.31,50.0,29.3,25.59
167.0,39.31,50.0,29.3,25.59
167.2,39.31,50.0,29.3,25.59
167.4,39.31,50.0,29.3,25.59
167.6,39.31,50.0,29.3,25.59
167.8,39.31,50.0,29.3,25.59
168.0,39.31,50.0,29.3,25.59
168.2,39.31,50.0,29.3,25.59
168.4,39.31,50.0,29.3,25.59
168.6,39.31,50.0,29.3,25.59
168.8,39.31,50.0,29.3,25.59
169.0,39.31,50.0,29.3,25.59
169.2,39.31,50.0,29.3,25.59
169.4,39.31,50.0,29.3,25.59
169.6,39.31,50.0,29.3,25.59
169.8,39.31,50.0,29.3,25.59
170.0,39.31,50.0,29.3,25.59
170.2,39.31,50.0,29.3,25.59
170.4,39.31,50.0,29.3,25.59
170.6,39.31,50.0,29.3,25.59
170.8,39.31,50.0,29.3,25.59
171.0,39.31,50.0,29.3,25.59
171.2,39.31,50.0,29.3,25.59
171.4,39.31,50.0,29.3,25.59
171.6,39.31,50.0,29.3,25.59
171.8,39.31,50.0,29.3,25.59
172.0,39.31,50.0,29.3,25.59
172.2,39.31,50.0,29.3,25.59
172.4,39.31,50.0,29.3,25.59
172.6,39.31,50.0,29.3,25.59
172.8,39.31,50.0,29.3,25.59
173.0,39.31,50.0,29.3,25.93
173.2,39.31,50.0,29.3,25.93
173.4,39.31,50.0,29.3,25.93
173.6,39.31,50.0,29.3,25.93
173.8,39.31,50.0,29.3,25.93
174.0,39.31,50.0,29.3,25.93
174.2,39.31,50.0,29.3,25.93
174.4,39.58,50.0,29.3,25.93
174.6,39.58,50.0,29.3,25.93
174.8,39.58,50.0,29.3,25.93
175.0,39.58,50.0,29.3,25.93
175.2,39.58,50.0,29.3,25.93
175.4,39.58,50.0,29.3,25.93
175.6,39.58,50.0,29.3,25.93
175.8,39.58,50.0,29.3,25.93
176.0,39.58,50.0,29.3,25.93
176.2,39.58,50.0,29.3,25.93
176.4,39.58,50.0,29.3,25.93
176.6,39.58,50.0,29.57,25.93
176.8,39.58,50.0,29.57,25.93
177.0,39.58,50.0,29.57,25.93
177.2,39.58,50.0,29.57,25.93
177.4,39.58,50.0,29.57,25.93
177.6,39.58,50.0,29.57,25.93
177.8,39.58,50.0,29.57,25.93
178.0,39.58,50.0,29.57,25.93
178.2,39.58,50.0,29.57,25.93
178.4,39.58,50.0,29.57,25.93
178.6,39.58,50.0,29.57,25.93
178.8,39.58,50.0,29.57,25.93
179.0,39.58,50.0,29.57,25.93
179.2,39.58,50.0,29.57,25.93
179.4,39.58,50.0,29.57,25.93
179.6,39.58,50.0,29.57,25.93
179.8,39.85,50.0,29.57,25.93
180.0,39.85,50.0,29.57,25.93
180.2,39.85,50.0,29.57,25.93
180.4,39.85,50.0,29.57,25.93
180.6,39.85,50.0,29.57,25.93
180.8,39.85,50.0,29.57,25.93
181.0,39.85,50.0,29.57,25.93
181.2,39.85,50.0,29.57,25.93
181.4,39.85,50.0,29.57,25.93
181.6,39.85,50.0,29.57,25.93
181.8,39.85,50.0,29.57,25.93
182.0,40.11,50.0,29.57,25.93
182.2,40.11,50.0,29.57,25.93
182.4,40.11,50.0,29.57,25.93
182.6,40.11,50.0,29.57,25.93
182.8,40.11,50.0,29.84,25.93
183.0,40.11,50.0,29.84,25.93
183.2,40.11,50.0,29.84,25.93
183.4,40.11,50.0,29.84,25.93
183.6,40.11,50.0,29.84,25.93
183.8,40.11,50.0,29.84,25.93
184.0,40.11,50.0,29.84,25.93
184.2,40.11,50.0,29.84,25.93
184.4,40.11,50.0,29.84,25.93
184.6,40.11,50.0,29.84,25.93
184.8,40.11,50.0,29.84,25.93
185.0,40.11,50.0,29.84,25.93
185.2,40.11,50.0,29.84,25.93
185.4,40.11,50.0,29.84,25.93
185.6,40.11,50.0,29.84,25.93
185.8,40.11,50.0,29.84,25.93
186.0,40.11,50.0,29.84,25.93
186.2,40.11,50.0,29.84,25.93
186.4,40.11,50.0,29.84,25.93
186.6,40.11,50.0,29.84,25.93
186.8,40.11,50.0,29.84,25.93
187.0,40.11,50.0,29.84,25.93
187.2,40.11,50.0,29.84,25.93
187.4,40.11,50.0,29.84,25.93
187.6,40.11,50.0,29.84,25.93
187.8,40.11,50.0,29.84,25.93
188.0,40.11,50.0,29.84,25.93
188.2,40.11,50.0,30.11,25.93
188.4,40.11,50.0,30.11,25.93
188.6,40.11,50.0,30.11,25.93
188.8,40.11,50.0,30.11,25.93
189.0,40.11,50.0,30.11,25.93
189.2,40.11,50.0,30.11,25.93
189.4,40.11,50.0,30.11,25.93
189.6,40.11,50.0,30.11,25.93
189.8,40.11,50.0,30.11,25.93
190.0,40.11,50.0,30.11,25.93
190.2,40.11,50.0,30.11,25.93
190.4,40.11,50.0,30.11,26.2
190.6,40.11,50.0,30.11,26.2
190.8,40.11,50.0,30.11,26.2
191.0,40.37,50.0,30.11,26.2
191.2,40.37,50.0,30.11,26.2
191.4,40.37,50.0,30.11,26.2
191.6,40.37,50.0,30.11,26.2
191.8,40.37,50.0,30.11,26.2
192.0,40.37,50.0,30.11,26.2
192.2,40.37,50.0,30.11,26.2
192.4,40.37,50.0,30.11,26.2
192.6,40.37,50.0,30.11,26.2
192.8,40.37,50.0,30.11,26.2
193.0,40.37,50.0,30.11,26.2
193.2,40.37,50.0,30.11,26.5
193.4,40.37,50.0,30.11,26.5
193.6,40.37,50.0,30.11,26.5
193.8,40.37,50.0,30.11,26.5
194.0,40.37,50.0,30.11,26.5
194.2,40.37,50.0,30.11,26.5
194.4,40.37,50.0,30.11,26.5
194.6,40.37,50.0,30.11,26.5
194.8,40.37,50.0,30.11,26.5
195.0,40.37,50.0,30.11,26.5
195.2,40.37,50.0,30.11,26.5
195.4,40.37,50.0,30.11,26.5
195.6,40.37,50.0,30.11,26.5
195.8,40.37,50.0,30.11,26.5
196.0,40.37,50.0,30.11,26.5
196.2,40.37,50.0,30.11,26.5
196.4,40.63,50.0,30.11,26.5
196.6,40.63,50.0,30.11,26.5
196.8,40.63,50.0,30.11,26.5
197.0,40.63,50.0,30.11,26.5
197.2,40.63,50.0,30.11,26.5
197.4,40.63,50.0,30.11,26.5
197.6,40.63,50.0,30.11,26.5
197.8,40.63,50.0,30.11,26.5
198.0,40.63,50.0,30.11,26.5
198.2,40.63,50.0,30.11,26.5
198.4,40.63,50.0,30.11,26.5
198.6,40.63,50.0,30.11,26.5
198.8,40.63,50.0,30.11,26.5
199.0,40.63,50.0,30.11,26.5
199.2,40.63,50.0,30.11,26.5
199.4,40.63,50.0,30.11,26.5
199.6,40.63,50.0,30.11,26.5
199.8,40.63,50.0,30.11,26.5
200.0,40.63,50.0,30.11,26.5
200.2,40.63,50.0,30.11,26.5
200.4,40.63,50.0,30.11,26.5
200.6,40.63,50.0,30.11,26.5
200.8,40.63,50.0,30.11,26.5
201.0,40.63,50.0,30.11,26.5
201.2,40.63,50.0,30.38,26.5
201.4,40.63,50.0,30.38,26.5
201.6,40.63,50.0,30.38,26.5
201.8,40.63,50.0,30.38,26.5
202.0,40.63,50.0,30.38,26.5
202.2,40.63,50.0,30.38,26.5
202.4,40.63,50.0,30.38,26.5
202.6,40.9,50.0,30.38,26.5
202.8,40.9,50.0,30.38,26.5
203.0,40.9,50.0,30.38,26.5
203.2,40.9,50.0,30.38,26.5
203.4,40.9,50.0,30.38,26.5
203.6,40.9,50.0,30.38,26.5
203.8,40.9,50.0,30.65,26.5
204.0,40.9,50.0,30.65,26.5
204.2,40.9,50.0,30.65,26.5
204.4,40.9,50.0,30.65,26.5
204.6,40.9,50.0,30.65,26.5
204.8,40.9,50.0,30.65,26.5
205.0,40.9,50.0,30.65,26.5
205.2,40.9,50.0,30.65,26.5
205.4,40.9,50.0,30.65,26.5
205.6,40.9,50.0,30.65,26.5
205.8,40.9,50.0,30.65,26.5
206.0,40.9,50.0,30.65,26.5
206.2,40.9,50.0,30.65,26.5
206.4,40.9,50.0,30.65,26.5
206.6,40.9,50.0,30.65,26.5
206.8,40.9,50.0,30.65,26.5
207.0,40.9,50.0,30.65,26.5
207.2,40.9,50.0,30.65,26.5
207.4,40.9,50.0,30.94,26.5
207.6,40.9,50.0,30.94,26.5
207.8,40.9,50.0,30.94,26.5
208.0,40.9,50.0,30.94,26.5
208.2,40.9,50.0,30.94,26.5
208.4,40.9,50.0,30.94,26.77
208.6,40.9,50.0,30.94,26.77
208.8,40.9,50.0,30.94,26.77
209.0,40.9,50.0,30.94,26.77
209.2,40.9,50.0,30.94,26.77
209.4,40.9,50.0,30.94,26.77
209.6,40.9,50.0,30.94,26.77
209.8,40.9,50.0,30.94,26.77
210.0,40.9,50.0,30.94,26.77
210.2,40.9,50.0,30.94,26.77
210.4,40.9,50.0,30.94,26.77
210.6,40.9,50.0,30.94,26.77
210.8,40.9,50.0,30.94,26.77
211.0,40.9,50.0,30.94,26.77
211.2,40.9,50.0,30.94,26.77
211.4,40.9,50.0,30.94,26.77
211.6,40.9,50.0,30.94,26.77
211.8,40.9,50.0,30.94,26.77
212.0,40.9,50.0,30.94,26.77
212.2,40.9,50.0,30.94,26.77
212.4,40.9,50.0,30.94,26.77
212.6,40.9,50.0,30.94,26.77
212.8,40.9,50.0,30.94,26.77
213.0,40.9,50.0,30.94,26.77
213.2,40.9,50.0,30.94,26.77
213.4,40.9,50.0,30.94,26.77
213.6,41.16,50.0,30.94,26.77
213.8,41.16,50.0,30.94,26.77
214.0,41.16,50.0,30.94,26.77
214.2,41.16,50.0,30.94,26.77
214.4,41.16,50.0,30.94,26.77
214.6,41.16,50.0,30.94,26.77
214.8,41.16,50.0,30.94,26.77
215.0,41.16,50.0,30.94,26.77
215.2,41.16,50.0,30.94,26.77
215.4,41.16,50.0,30.94,26.77
215.6,41.16,50.0,30.94,26.77
215.8,41.16,50.0,30.94,26.77
216.0,41.16,50.0,30.94,26.77
216.2,41.16,50.0,30.94,26.77
216.4,41.16,50.0,30.94,26.77
216.6,41.16,50.0,30.94,26.77
216.8,41.16,50.0,31.21,26.77
217.0,41.16,50.0,31.21,26.77
217.2,41.16,50.0,31.21,26.77
217.4,41.42,50.0,31.21,27.06
217.6,41.42,50.0,31.21,27.06
217.8,41.42,50.0,31.21,27.06
218.0,41.42,50.0,31.21,27.06
218.2,41.42,50.0,31.21,27.06
218.4,41.42,50.0,31.21,27.06
218.6,41.42,50.0,31.21,27.06
218.8,41.42,50.0,31.21,27.06
219.0,41.42,50.0,31.21,27.06
219.2,41.42,50.0,31.21,27.06
219.4,41.42,50.0,31.21,27.06
219.6,41.42,50.0,31.21,27.06
219.8,41.42,50.0,31.21,27.06
220.0,41.42,50.0,31.21,27.06
220.2,41.42,50.0,31.48,27.06
220.4,41.42,50.0,31.48,27.06
220.6,41.42,50.0,31.48,27.06
220.8,41.42,50.0,31.48,27.06
221.0,41.42,50.0,31.48,27.06
221.2,41.42,50.0,31.48,27.06
221.4,41.42,50.0,31.48,27.06
221.6,41.42,50.0,31.48,27.06
221.8,41.42,50.0,31.48,27.06
222.0,41.42,50.0,31.48,27.06
222.2,41.42,50.0,31.48,27.06
222.4,41.42,50.0,31.48,27.06
222.6,41.42,50.0,31.48,27.06
222.8,41.42,50.0,31.48,27.06
223.0,41.42,50.0,31.48,27.06
223.2,41.42,50.0,31.48,27.06
223.4,41.42,50.0,31.48,27.06
223.6,41.42,50.0,31.48,27.06
223.8,41.42,50.0,31.48,27.06
224.0,41.42,50.0,31.48,27.06
224.2,41.42,50.0,31.48,27.06
224.4,41.42,50.0,31.48,27.06
224.6,41.42,50.0,31.48,27.06
224.8,41.42,50.0,31.48,27.06
225.0,41.42,50.0,31.48,27.06
225.2,41.68,50.0,31.48,27.06
225.4,41.68,50.0,31.48,27.06
225.6,41.68,50.0,31.48,27.06
225.8,41.68,50.0,31.48,27.06
226.0,41.68,50.0,31.48,27.06
226.2,41.68,50.0,31.48,27.06
226.4,41.68,50.0,31.48,27.06
226.6,41.68,50.0,31.48,27.06
226.8,41.68,50.0,31.48,27.33
227.0,41.68,50.0,31.48,27.33
227.2,41.68,50.0,31.48,27.33
227.4,41.68,50.0,31.48,27.33
227.6,41.68,50.0,31.48,27.33
227.8,41.68,50.0,31.48,27.33
228.0,41.68,50.0,31.48,27.33
228.2,41.68,50.0,31.48,27.33
228.4,41.68,50.0,31.48,27.33
228.6,41.68,50.0,31.48,27.33
228.8,41.68,50.0,31.48,27.33
229.0,41.68,50.0,31.48,27.33
229.2,41.68,50.0,31.48,27.33
229.4,41.68,50.0,31.48,27.33
229.6,41.94,50.0,31.75,27.33
229.8,41.94,50.0,31.75,27.33
230.0,41.94,50.0,31.75,27.33
230.2,41.94,50.0,31.75,27.33
230.4,41.94,50.0,31.75,27.33
230.6,41.94,50.0,31.75,27.33
230.8,41.94,50.0,31.75,27.33
231.0,41.94,50.0,31.75,27.33
231.2,41.94,50.0,31.75,27.33
231.4,41.94,50.0,31.75,27.33
231.6,41.94,50.0,31.75,27.33
231.8,41.94,50.0,31.75,27.33
232.0,41.94,50.0,31.75,27.33
232.2,41.94,50.0,31.75,27.33
232.4,41.94,50.0,31.75,27.33
232.6,41.94,50.0,31.75,27.33
232.8,41.94,50.0,31.75,27.33
233.0,41.94,50.0,31.75,27.33
233.2,41.94,50.0,31.75,27.33
233.4,41.94,50.0,31.75,27.33
233.6,41.94,50.0,31.75,27.33
233.8,41.94,50.0,31.75,27.33
234.0,41.94,50.0,31.75,27.33
234.2,41.94,50.0,31.75,27.33
234.4,41.94,50.0,31.75,27.33
234.6,41.94,50.0,31.75,27.33
234.8,41.94,50.0,31.75,27.61
235.0,41.94,50.0,31.75,27.61
235.2,41.94,50.0,31.75,27.61
235.4,41.94,50.0,31.75,27.61
235.6,42.2,50.0,31.75,27.61
235.8,42.2,50.0,31.75,27.61
236.0,42.2,50.0,31.75,27.61
236.2,42.2,50.0,31.75,27.61
236.4,42.2,50.0,31.75,27.61
236.6,42.2,50.0,31.75,27.61
236.8,42.2,50.0,31.75,27.61
237.0,42.2,50.0,31.75,27.61
237.2,42.2,50.0,31.75,27.61
237.4,42.2,50.0,31.75,27.61
237.6,42.2,50.0,31.75,27.61
237.8,42.2,50.0,31.75,27.61
238.0,42.2,50.0,31.75,27.61
238.2,42.2,50.0,31.75,27.61
238.4,42.2,50.0,31.75,27.61
238.6,42.2,50.0,31.75,27.92
238.8,42.2,50.0,31.75,27.92
239.0,42.2,50.0,31.75,27.92
239.2,42.2,50.0,32.07,27.92
239.4,42.2,50.0,32.07,27.92
239.6,42.2,50.0,32.07,27.92
239.8,42.46,50.0,32.07,27.92
240.0,42.46,50.0,32.07,27.92
240.2,42.46,50.0,32.07,27.92
240.4,42.46,50.0,32.07,27.92
240.6,42.46,50.0,32.07,27.92
240.8,42.46,50.0,32.07,27.92
241.0,42.46,50.0,32.07,27.92
241.2,42.46,50.0,32.07,27.92
241.4,42.46,50.0,32.07,27.92
241.6,42.46,50.0,32.07,27.92
241.8,42.46,50.0,32.07,27.92
242.0,42.46,50.0,32.07,27.92
242.2,42.46,50.0,32.07,27.92
242.4,42.46,50.0,32.07,27.92
242.6,42.46,50.0,32.07,27.92
242.8,42.46,50.0,32.07,27.92
243.0,42.46,50.0,32.07,27.92
243.2,42.46,50.0,32.07,27.92
243.4,42.46,50.0,32.07,27.92
243.6,42.46,50.0,32.07,27.92
243.8,42.46,50.0,32.07,27.92
244.0,42.46,50.0,32.07,27.92
244.2,42.46,50.0,32.07,27.92
244.4,42.46,50.0,32.07,27.92
244.6,42.46,50.0,32.07,27.92
244.8,42.46,50.0,32.07,27.92
245.0,42.46,50.0,32.07,27.92
245.2,42.46,50.0,32.07,27.92
245.4,42.46,50.0,32.07,27.92
245.6,42.46,50.0,32.36,27.92
245.8,42.46,50.0,32.36,27.92
246.0,42.46,50.0,32.36,27.92
246.2,42.46,50.0,32.36,27.92
246.4,42.46,50.0,32.36,27.92
246.6,42.46,50.0,32.36,27.92
246.8,42.46,50.0,32.36,27.92
247.0,42.46,50.0,32.36,27.92
247.2,42.46,50.0,32.36,27.92
247.4,42.46,50.0,32.36,27.92
247.6,42.46,50.0,32.36,27.92
247.8,42.46,50.0,32.36,27.92
248.0,42.46,50.0,32.36,27.92
248.2,42.46,50.0,32.36,27.92
248.4,42.46,50.0,32.36,27.92
248.6,42.46,50.0,32.36,27.92
248.8,42.46,50.0,32.36,27.92
249.0,42.46,50.0,32.36,27.92
249.2,42.46,50.0,32.36,27.92
249.4,42.46,50.0,32.36,27.92
249.6,42.46,50.0,32.36,27.92
249.8,42.46,50.0,32.36,27.92
250.0,42.46,50.0,32.36,27.92
250.2,42.46,50.0,32.36,27.92
250.4,42.46,50.0,32.36,27.92
250.6,42.46,50.0,32.36,27.92
250.8,42.46,50.0,32.36,27.92
251.0,42.46,50.0,32.36,27.92
251.2,42.46,50.0,32.36,27.92
251.4,42.46,50.0,32.36,28.19
251.6,42.46,50.0,32.36,28.19
251.8,42.46,50.0,32.36,28.19
252.0,42.46,50.0,32.36,28.19
252.2,42.46,50.0,32.63,28.19
252.4,42.46,50.0,32.63,28.19
252.6,42.46,50.0,32.63,28.19
252.8,42.46,50.0,32.63,28.19
253.0,42.46,50.0,32.63,28.19
253.2,42.46,50.0,32.63,28.19
253.4,42.46,50.0,32.63,28.19
253.6,42.46,50.0,32.63,28.19
253.8,42.46,50.0,32.63,28.19
254.0,42.77,50.0,32.63,28.19
254.2,42.77,50.0,32.63,28.19
254.4,42.77,50.0,32.63,28.19
254.6,42.77,50.0,32.63,28.19
254.8,42.77,50.0,32.63,28.19
255.0,42.77,50.0,32.63,28.19
255.2,42.77,50.0,32.63,28.19
255.4,42.77,50.0,32.63,28.19
255.6,42.77,50.0,32.63,28.19
255.8,42.77,50.0,32.63,28.19
256.0,42.77,50.0,32.63,28.19
256.2,42.77,50.0,32.63,28.19
256.4,42.77,50.0,32.63,28.19
256.6,42.77,50.0,32.63,28.19
256.8,42.77,50.0,32.63,28.19
257.0,42.77,50.0,32.63,28.19
257.2,42.77,50.0,32.63,28.19
257.4,42.77,50.0,32.63,28.19
257.6,42.77,50.0,32.63,28.19
257.8,42.77,50.0,32.63,28.19
258.0,42.77,50.0,32.63,28.19
258.2,42.77,50.0,32.63,28.19
258.4,42.77,50.0,32.63,28.19
258.6,42.77,50.0,32.63,28.19
258.8,42.77,50.0,32.63,28.19
259.0,42.77,50.0,32.9,28.19
259.2,42.77,50.0,32.9,28.47
259.4,42.77,50.0,32.9,28.47
259.6,42.77,50.0,32.9,28.47
259.8,42.77,50.0,32.9,28.47
260.0,42.77,50.0,32.9,28.47
260.2,42.77,50.0,32.9,28.47
260.4,42.77,50.0,32.9,28.47
260.6,42.77,50.0,32.9,28.47
260.8,43.03,50.0,32.9,28.47
261.0,43.03,50.0,32.9,28.47
261.2,43.03,50.0,32.9,28.47
261.4,43.03,50.0,32.9,28.47
261.6,43.03,50.0,32.9,28.47
261.8,43.03,50.0,32.9,28.47
262.0,43.03,50.0,32.9,28.47
262.2,43.03,50.0,32.9,28.47
262.4,43.03,50.0,32.9,28.47
262.6,43.03,50.0,32.9,28.47
262.8,43.03,50.0,32.9,28.47
263.0,43.03,50.0,32.9,28.47
263.2,43.03,50.0,32.9,28.47
263.4,43.03,50.0,32.9,28.47
263.6,43.03,50.0,32.9,28.47
263.8,43.03,50.0,32.9,28.47
264.0,43.29,50.0,32.9,28.47
264.2,43.29,50.0,32.9,28.47
264.4,43.29,50.0,32.9,28.47
264.6,43.29,50.0,32.9,28.47
264.8,43.29,50.0,32.9,28.47
265.0,43.29,50.0,32.9,28.47
265.2,43.29,50.0,32.9,28.74
265.4,43.29,50.0,32.9,28.74
265.6,43.29,50.0,32.9,28.74
265.8,43.29,50.0,32.9,28.74
266.0,43.29,50.0,32.9,28.74
266.2,43.29,50.0,32.9,28.74
266.4,43.29,50.0,32.9,28.74
266.6,43.29,50.0,32.9,28.74
266.8,43.29,50.0,33.32,28.74
267.0,43.29,50.0,33.32,28.74
267.2,43.29,50.0,33.32,28.74
267.4,43.29,50.0,33.32,28.74
267.6,43.29,50.0,33.32,28.74
267.8,43.29,50.0,33.32,28.74
268.0,43.29,50.0,33.32,28.74
268.2,43.29,50.0,33.32,28.74
268.4,43.29,50.0,33.32,28.74
268.6,43.29,50.0,33.32,28.74
268.8,43.29,50.0,33.32,28.74
269.0,43.29,50.0,33.32,28.74
269.2,43.29,50.0,33.59,28.74
269.4,43.29,50.0,33.59,28.74
269.6,43.29,50.0,33.59,28.74
269.8,43.29,50.0,33.59,28.74
270.0,43.29,50.0,33.59,28.74
270.2,43.29,50.0,33.29,28.74
270.4,43.29,50.0,33.29,28.74
270.6,43.29,50.0,33.29,28.74
270.8,43.29,50.0,33.29,28.74
271.0,43.29,50.0,33.29,28.74
271.2,43.29,50.0,33.29,28.74
271.4,43.29,50.0,33.29,28.74
271.6,43.29,50.0,33.29,28.74
271.8,43.29,50.0,33.29,28.74
272.0,43.29,50.0,33.29,28.74
272.2,43.29,50.0,33.29,28.74
272.4,43.29,50.0,33.29,28.74
272.6,43.29,50.0,33.29,28.74
272.8,43.29,50.0,33.29,28.74
273.0,43.29,50.0,33.29,28.74
273.2,43.29,50.0,33.29,28.74
273.4,43.29,50.0,33.29,28.74
273.6,43.29,50.0,33.29,28.74
273.8,43.29,50.0,33.29,28.74
274.0,43.29,50.0,33.29,28.74
274.2,43.29,50.0,33.29,28.74
274.4,43.29,50.0,33.29,28.74
274.6,43.29,50.0,33.29,28.74
274.8,43.29,50.0,33.29,28.74
275.0,43.29,50.0,33.29,28.74
275.2,43.29,50.0,33.29,28.74
275.4,43.29,50.0,33.29,28.74
275.6,43.29,50.0,33.29,28.74
275.8,43.29,50.0,33.29,28.74
276.0,43.29,50.0,33.29,28.74
276.2,43.55,50.0,33.29,28.74
276.4,43.55,50.0,33.29,28.74
276.6,43.55,50.0,33.29,28.74
276.8,43.55,50.0,33.29,28.74
277.0,43.55,50.0,33.29,28.74
277.2,43.55,50.0,33.29,28.74
277.4,43.55,50.0,33.29,28.74
277.6,43.55,50.0,33.29,28.74
277.8,43.55,50.0,33.29,28.74
278.0,43.55,50.0,33.29,28.74
278.2,43.55,50.0,33.29,28.74
278.4,43.55,50.0,33.29,28.74
278.6,43.55,50.0,33.29,28.74
278.8,43.55,50.0,33.29,28.74
279.0,43.55,50.0,33.29,28.74
279.2,43.55,50.0,33.29,28.74
279.4,43.55,50.0,33.29,28.74
279.6,43.55,50.0,33.29,28.74
279.8,43.55,50.0,33.29,28.74
280.0,43.55,50.0,33.29,28.74
280.2,43.55,50.0,33.29,28.74
280.4,43.55,50.0,33.29,28.74
280.6,43.55,50.0,33.29,28.74
280.8,43.55,50.0,33.29,28.74
281.0,43.55,50.0,33.29,28.74
281.2,43.55,50.0,33.29,28.74
281.4,43.55,50.0,33.29,28.74
281.6,43.55,50.0,33.29,28.74
281.8,43.91,50.0,33.29,28.74
282.0,43.91,50.0,33.29,28.74
282.2,43.91,50.0,33.29,28.74
282.4,43.91,50.0,33.29,28.74
282.6,43.91,50.0,33.56,28.74
282.8,43.91,50.0,33.56,29.01
283.0,43.91,50.0,33.56,29.01
283.2,43.91,50.0,33.56,29.01
283.4,43.91,50.0,33.56,29.01
283.6,43.91,50.0,33.56,29.01
283.8,43.91,50.0,33.56,29.01
284.0,43.91,50.0,33.56,29.01
284.2,43.91,50.0,33.56,29.01
284.4,43.91,50.0,33.56,29.01
284.6,43.91,50.0,33.56,29.01
284.8,43.91,50.0,33.56,29.01
285.0,43.91,50.0,33.56,29.01
285.2,43.91,50.0,33.56,29.01
285.4,43.91,50.0,33.56,29.01
285.6,43.91,50.0,33.56,29.01
285.8,43.91,50.0,33.56,29.01
286.0,43.91,50.0,33.56,29.01
286.2,43.91,50.0,33.56,29.01
286.4,43.91,50.0,33.56,29.01
286.6,43.91,50.0,33.56,29.01
286.8,43.91,50.0,33.56,29.01
287.0,43.91,50.0,33.56,29.01
287.2,43.91,50.0,33.56,29.01
287.4,43.91,50.0,33.56,29.01
287.6,43.91,50.0,33.56,29.01
287.8,43.91,50.0,33.56,29.01
288.0,43.91,50.0,33.56,29.01
288.2,43.91,50.0,33.56,29.01
288.4,43.91,50.0,33.56,29.01
288.6,43.91,50.0,33.56,29.01
288.8,43.91,50.0,33.56,29.01
289.0,43.91,50.0,33.56,29.01
289.2,43.91,50.0,33.56,29.01
289.4,43.91,50.0,33.56,29.01
289.6,43.91,50.0,33.56,29.01
